Relative Time (s),src IP,dst IP,IP protocol,TCP src port,TCP dst port,UDP src port,UDP dst port,Frame Length
58.42957741,IP A,IP B,17,,,6263,10000,113
58.42984552,IP A,IP B,17,,,6263,10000,306
58.43007452,IP B,IP A,17,,,10000,6263,106
58.43482087,IP A,IP B,17,,,6263,10000,306
58.43921886,IP A,IP B,17,,,6263,10000,306
58.44559825,IP A,IP B,17,,,6263,10000,113
58.44876144,IP A,IP B,17,,,6263,10000,306
58.4490188,IP A,IP B,17,,,6263,10000,306
58.45167049,IP A,IP B,17,,,6263,10000,306
58.45689139,IP A,IP B,17,,,6263,10000,306
58.46524454,IP A,IP B,17,,,6263,10000,306
58.46549642,IP A,IP B,17,,,6263,10000,113
58.46609472,IP A,IP B,17,,,6263,10000,306
58.46927768,IP C,IP B,6,51734,443,,,196
58.46929538,IP B,IP C,6,443,51734,,,66
58.47024449,IP B,IP C,6,443,51734,,,172
58.47171603,IP C,IP B,6,51734,443,,,66
58.47175029,IP A,IP B,17,,,6263,10000,306
58.47195516,IP C,IP B,6,48018,443,,,280
58.4721648,IP B,IP C,6,443,48018,,,101
58.47364849,IP C,IP B,6,48018,443,,,66
58.47701159,IP A,IP B,17,,,6263,10000,306
58.4828488,IP A,IP B,17,,,6263,10000,306
58.48830186,IP A,IP B,17,,,6263,10000,113
58.48892155,IP A,IP B,17,,,6263,10000,306
58.4996082,IP A,IP B,17,,,6263,10000,306
58.49985818,IP A,IP B,17,,,6263,10000,306
58.50508708,IP A,IP B,17,,,6263,10000,113
58.50570297,IP A,IP B,17,,,6263,10000,306
58.5169294,IP A,IP B,17,,,6263,10000,306
58.51719471,IP A,IP B,17,,,6263,10000,306
58.52008539,IP C,IP B,6,51734,443,,,334
58.52029274,IP C,IP B,6,51734,443,,,228
58.52068562,IP A,IP B,17,,,6263,10000,306
58.52116263,IP B,IP C,6,443,51734,,,66
58.52119326,IP B,IP C,6,443,51734,,,254
58.52267992,IP C,IP B,6,51734,443,,,66
58.52448564,IP A,IP B,17,,,6263,10000,113
58.52480377,IP A,IP B,17,,,6263,10000,306
58.53031786,IP A,IP B,17,,,6263,10000,82
58.53236447,IP A,IP B,17,,,6263,10000,306
58.53260972,IP B,IP A,17,,,10000,6263,106
58.53377265,IP A,IP B,17,,,6263,10000,306
58.53760731,IP A,IP B,17,,,6263,10000,306
58.54161637,IP A,IP B,17,,,6263,10000,82
58.5422635,IP A,IP B,17,,,6263,10000,306
58.54656334,IP A,IP B,17,,,6263,10000,113
58.54746077,IP A,IP B,17,,,6263,10000,306
58.56427822,IP A,IP B,6,6138,443,,,137
58.56444091,IP B,IP A,6,443,6138,,,101
58.56460921,IP A,IP B,6,6138,443,,,459
58.56679372,IP B,IP A,17,,,10000,6263,142
58.57030283,IP A,IP B,17,,,6263,10000,113
58.57034091,IP C,IP B,6,51734,443,,,228
58.57085601,IP A,IP B,17,,,6263,10000,306
58.57116249,IP A,IP B,17,,,6263,10000,306
58.57145499,IP A,IP B,17,,,6263,10000,306
58.57176255,IP A,IP B,17,,,6263,10000,306
58.57178913,IP A,IP B,17,,,6263,10000,306
58.57709118,IP A,IP B,17,,,6263,10000,306
58.58232722,IP A,IP B,17,,,6263,10000,306
58.58745383,IP A,IP B,17,,,6263,10000,113
58.58807311,IP A,IP B,17,,,6263,10000,306
58.5930149,IP A,IP B,17,,,6263,10000,306
58.59357769,IP A,IP B,17,,,6263,10000,306
58.59831968,IP A,IP B,17,,,6263,10000,306
58.60220283,IP A,IP B,6,6138,443,,,66
58.60222394,IP B,IP A,6,443,6138,,,66
58.60385362,IP A,IP B,17,,,6263,10000,306
58.60878284,IP A,IP B,17,,,6263,10000,113
58.60936626,IP A,IP B,17,,,6263,10000,306
58.61191936,IP B,IP C,6,443,51734,,,66
58.61432749,IP A,IP B,17,,,6263,10000,306
58.62012776,IP A,IP B,17,,,6263,10000,306
58.62620613,IP A,IP B,17,,,6263,10000,113
58.62651178,IP A,IP B,17,,,6263,10000,306
58.63151251,IP A,IP B,17,,,6263,10000,306
58.63673992,IP A,IP B,17,,,6263,10000,306
58.6369901,IP B,IP A,17,,,10000,6263,106
58.64164336,IP A,IP B,17,,,6263,10000,146
58.64196255,IP B,IP A,17,,,10000,6263,146
58.64223879,IP A,IP B,17,,,6263,10000,306
58.64812475,IP A,IP B,17,,,6263,10000,113
58.64842722,IP A,IP B,17,,,6263,10000,306
58.65337699,IP A,IP B,17,,,6263,10000,306
58.65890903,IP A,IP B,17,,,6263,10000,306
58.65920389,IP A,IP B,17,,,6263,10000,306
58.66790696,IP A,IP B,17,,,6263,10000,113
58.66793021,IP A,IP B,17,,,6263,10000,306
58.66796896,IP A,IP B,17,,,6263,10000,70
58.67168667,IP A,IP B,17,,,6263,10000,306
58.67197195,IP A,IP B,17,,,6263,10000,118
58.67319172,IP C,IP B,6,48018,443,,,1257
58.67347579,IP B,IP C,6,443,48018,,,101
58.67467122,IP B,IP C,6,443,48018,,,558
58.67497196,IP C,IP B,6,48018,443,,,66
58.67613054,IP C,IP B,6,48018,443,,,66
58.67654272,IP B,IP C,6,443,48018,,,582
58.67719947,IP A,IP B,17,,,6263,10000,306
58.67798137,IP C,IP B,6,48018,443,,,66
58.6833544,IP A,IP B,17,,,6263,10000,306
58.6836131,IP A,IP B,17,,,6263,10000,306
58.68363922,IP A,IP B,17,,,6263,10000,107
58.68775994,IP A,IP B,17,,,6263,10000,113
58.68803113,IP A,IP B,17,,,6263,10000,306
58.6938776,IP A,IP B,17,,,6263,10000,306
58.69968103,IP A,IP B,17,,,6263,10000,306
58.70491093,IP A,IP B,17,,,6263,10000,306
58.71067595,IP A,IP B,17,,,6263,10000,113
58.71128372,IP A,IP B,17,,,6263,10000,306
58.71679796,IP A,IP B,17,,,6263,10000,306
58.71707206,IP A,IP B,17,,,6263,10000,306
58.72267046,IP A,IP B,17,,,6263,10000,306
58.72813328,IP A,IP B,17,,,6263,10000,113
58.72845273,IP A,IP B,17,,,6263,10000,306
58.73369293,IP A,IP B,17,,,6263,10000,306
58.73801251,IP A,IP B,17,,,6263,10000,118
58.73977889,IP A,IP B,17,,,6263,10000,306
58.74007533,IP B,IP A,17,,,10000,6263,106
58.74350177,IP A,IP B,17,,,6263,10000,70
58.74500195,IP A,IP B,17,,,6263,10000,113
58.74526437,IP A,IP B,17,,,6263,10000,306
58.75024345,IP A,IP B,17,,,6263,10000,306
58.75635432,IP A,IP B,17,,,6263,10000,306
58.76246452,IP A,IP B,17,,,6263,10000,306
58.76284673,IP A,IP B,17,,,6263,10000,306
58.76836504,IP A,IP B,17,,,6263,10000,113
58.76864744,IP A,IP B,17,,,6263,10000,306
58.77292798,IP C,IP B,6,48018,443,,,280
58.77301287,IP A,IP B,17,,,6263,10000,306
58.77321364,IP B,IP C,6,443,48018,,,101
58.77488153,IP C,IP B,6,48018,443,,,66
58.77920274,IP A,IP B,17,,,6263,10000,306
58.78493945,IP A,IP B,17,,,6263,10000,113
58.78556079,IP A,IP B,17,,,6263,10000,306
58.79106844,IP A,IP B,17,,,6263,10000,306
58.79163916,IP A,IP B,17,,,6263,10000,306
58.79692465,IP A,IP B,17,,,6263,10000,306
58.80276848,IP A,IP B,17,,,6263,10000,306
58.80666412,IP B,IP A,6,22,8864,,,110
58.8082604,IP A,IP B,17,,,6263,10000,113
58.80853365,IP A,IP B,17,,,6263,10000,306
58.8140594,IP A,IP B,17,,,6263,10000,306
58.81463703,IP A,IP B,17,,,6263,10000,306
58.82076934,IP A,IP B,17,,,6263,10000,306
58.82658639,IP A,IP B,17,,,6263,10000,113
58.82687456,IP A,IP B,17,,,6263,10000,306
58.83208469,IP A,IP B,17,,,6263,10000,306
58.83791486,IP A,IP B,17,,,6263,10000,306
58.84344938,IP A,IP B,17,,,6263,10000,306
58.84367066,IP A,IP B,17,,,6263,10000,306
58.84370342,IP B,IP A,17,,,10000,6263,106
58.84926666,IP A,IP B,17,,,6263,10000,113
58.84955849,IP A,IP B,17,,,6263,10000,306
58.85426909,IP A,IP B,17,,,6263,10000,306
58.86035032,IP A,IP B,17,,,6263,10000,306
58.86531518,IP A,IP B,17,,,6263,10000,113
58.86592824,IP A,IP B,17,,,6263,10000,306
58.87118087,IP A,IP B,17,,,6263,10000,306
58.87613466,IP A,IP B,17,,,6263,10000,306
58.87861006,IP A,IP B,6,8864,22,,,66
58.88135075,IP A,IP B,17,,,6263,10000,306
58.8862917,IP A,IP B,17,,,6263,10000,113
58.88691046,IP A,IP B,17,,,6263,10000,306
58.89241891,IP A,IP B,17,,,6263,10000,306
58.89793213,IP A,IP B,17,,,6263,10000,306
58.90229447,IP A,IP B,17,,,6263,10000,306
58.90807672,IP A,IP B,17,,,6263,10000,113
58.90837509,IP A,IP B,17,,,6263,10000,306
58.91363743,IP A,IP B,17,,,6263,10000,306
58.91466384,IP A,IP B,17,,,6263,10000,306
58.92019956,IP A,IP B,17,,,6263,10000,306
58.92481949,IP A,IP B,17,,,6263,10000,113
58.92538534,IP A,IP B,17,,,6263,10000,306
58.9306054,IP A,IP B,17,,,6263,10000,306
58.93614072,IP A,IP B,17,,,6263,10000,306
58.93671584,IP A,IP B,17,,,6263,10000,306
58.94201321,IP A,IP B,17,,,6263,10000,306
58.94746993,IP A,IP B,17,,,6263,10000,113
58.94805914,IP A,IP B,17,,,6263,10000,306
58.94829076,IP B,IP A,17,,,10000,6263,106
58.9536109,IP A,IP B,17,,,6263,10000,306
58.95916355,IP A,IP B,17,,,6263,10000,306
58.95941457,IP A,IP B,17,,,6263,10000,306
58.96493729,IP A,IP B,17,,,6263,10000,113
58.96551815,IP A,IP B,17,,,6263,10000,306
58.97077893,IP A,IP B,17,,,6263,10000,306
58.97661827,IP A,IP B,17,,,6263,10000,306
58.98122473,IP A,IP B,17,,,6263,10000,306
58.98729159,IP A,IP B,17,,,6263,10000,113
58.98761528,IP A,IP B,17,,,6263,10000,306
58.99316605,IP A,IP B,17,,,6263,10000,306
58.99895711,IP A,IP B,17,,,6263,10000,306
58.99923692,IP A,IP B,17,,,6263,10000,306
59.00485642,IP A,IP B,17,,,6263,10000,113
59.00543762,IP A,IP B,17,,,6263,10000,306
59.0104812,IP A,IP B,17,,,6263,10000,306
59.01594401,IP A,IP B,17,,,6263,10000,306
59.021781,IP A,IP B,17,,,6263,10000,306
59.02731664,IP A,IP B,17,,,6263,10000,113
59.027915,IP A,IP B,17,,,6263,10000,306
59.0281476,IP A,IP B,17,,,6263,10000,306
59.03383439,IP A,IP B,17,,,6263,10000,306
59.0389873,IP A,IP B,17,,,6263,10000,306
59.04421846,IP A,IP B,17,,,6263,10000,306
59.0497124,IP A,IP B,17,,,6263,10000,113
59.05007606,IP A,IP B,17,,,6263,10000,306
59.05030258,IP B,IP A,17,,,10000,6263,106
59.0555801,IP A,IP B,17,,,6263,10000,306
59.05610555,IP A,IP B,17,,,6263,10000,306
59.06171917,IP A,IP B,17,,,6263,10000,306
59.06701499,IP B,IP A,17,,,10000,6263,142
59.06745082,IP A,IP B,17,,,6263,10000,113
59.06777087,IP A,IP B,17,,,6263,10000,306
59.07357641,IP A,IP B,17,,,6263,10000,306
59.07879501,IP A,IP B,17,,,6263,10000,306
59.08406423,IP A,IP B,17,,,6263,10000,306
59.0842799,IP A,IP B,17,,,6263,10000,306
59.08992163,IP A,IP B,17,,,6263,10000,113
59.09460074,IP A,IP B,17,,,6263,10000,306
59.09478797,IP A,IP B,17,,,6263,10000,306
59.10022546,IP A,IP B,17,,,6263,10000,306
59.10570557,IP A,IP B,17,,,6263,10000,113
59.10601263,IP A,IP B,17,,,6263,10000,306
59.11128421,IP A,IP B,17,,,6263,10000,306
59.11712945,IP A,IP B,17,,,6263,10000,306
59.12288515,IP A,IP B,17,,,6263,10000,306
59.12350178,IP A,IP B,17,,,6263,10000,306
59.12838129,IP A,IP B,17,,,6263,10000,113
59.13360926,IP A,IP B,17,,,6263,10000,306
59.13887919,IP A,IP B,17,,,6263,10000,306
59.13912907,IP A,IP B,17,,,6263,10000,306
59.14416998,IP A,IP B,17,,,6263,10000,306
59.1497551,IP A,IP B,17,,,6263,10000,113
59.15032794,IP A,IP B,17,,,6263,10000,306
59.15055758,IP B,IP A,17,,,10000,6263,106
59.15564057,IP A,IP B,17,,,6263,10000,306
59.16099696,IP A,IP B,17,,,6263,10000,118
59.16122506,IP A,IP B,17,,,6263,10000,306
59.16681939,IP A,IP B,17,,,6263,10000,113
59.16702804,IP A,IP B,17,,,6263,10000,306
59.1720244,IP A,IP B,17,,,6263,10000,306
59.17759621,IP A,IP B,17,,,6263,10000,306
59.18339285,IP A,IP B,17,,,6263,10000,306
59.18361839,IP A,IP B,17,,,6263,10000,306
59.18896875,IP A,IP B,17,,,6263,10000,113
59.18963218,IP A,IP B,17,,,6263,10000,306
59.19567652,IP A,IP B,17,,,6263,10000,306
59.20088808,IP A,IP B,17,,,6263,10000,306
59.20641446,IP A,IP B,17,,,6263,10000,113
59.20703481,IP A,IP B,17,,,6263,10000,306
59.21195209,IP A,IP B,17,,,6263,10000,306
59.21735316,IP A,IP B,17,,,6263,10000,306
59.22251003,IP A,IP B,17,,,6263,10000,306
59.22804599,IP A,IP B,17,,,6263,10000,113
59.22830418,IP A,IP B,17,,,6263,10000,306
59.22860062,IP A,IP B,17,,,6263,10000,306
59.23450625,IP A,IP B,17,,,6263,10000,306
59.23923224,IP A,IP B,17,,,6263,10000,306
59.24494764,IP A,IP B,17,,,6263,10000,113
59.24526148,IP A,IP B,17,,,6263,10000,306
59.25044326,IP A,IP B,17,,,6263,10000,306
59.25069387,IP B,IP A,17,,,10000,6263,106
59.25594216,IP A,IP B,17,,,6263,10000,306
59.26178898,IP A,IP B,17,,,6263,10000,306
59.26235512,IP A,IP B,17,,,6263,10000,306
59.26726276,IP A,IP B,17,,,6263,10000,113
59.26784425,IP A,IP B,17,,,6263,10000,306
59.2730858,IP A,IP B,17,,,6263,10000,306
59.27869355,IP A,IP B,17,,,6263,10000,306
59.28419221,IP A,IP B,17,,,6263,10000,113
59.28477989,IP A,IP B,17,,,6263,10000,306
59.29008869,IP A,IP B,17,,,6263,10000,306
59.29580435,IP A,IP B,17,,,6263,10000,306
59.29611082,IP A,IP B,17,,,6263,10000,306
59.30056131,IP A,IP B,17,,,6263,10000,306
59.30577613,IP A,IP B,17,,,6263,10000,113
59.30639129,IP A,IP B,17,,,6263,10000,306
59.31191879,IP A,IP B,17,,,6263,10000,306
59.31716799,IP A,IP B,17,,,6263,10000,306
59.31861247,IP B,IP A,6,22,8864,,,110
59.32233493,IP A,IP B,17,,,6263,10000,306
59.32785661,IP A,IP B,17,,,6263,10000,70
59.3281626,IP A,IP B,17,,,6263,10000,113
59.32817055,IP A,IP B,17,,,6263,10000,306
59.33369307,IP A,IP B,17,,,6263,10000,306
59.33949455,IP A,IP B,17,,,6263,10000,306
59.34505814,IP A,IP B,17,,,6263,10000,306
59.34528256,IP A,IP B,17,,,6263,10000,306
59.34556902,IP A,IP B,17,,,6263,10000,113
59.3505508,IP A,IP B,17,,,6263,10000,306
59.35079013,IP B,IP A,17,,,10000,6263,106
59.3563502,IP A,IP B,17,,,6263,10000,306
59.36246379,IP A,IP B,17,,,6263,10000,306
59.36720658,IP A,IP B,17,,,6263,10000,113
59.36782395,IP A,IP B,17,,,6263,10000,306
59.37301941,IP A,IP B,17,,,6263,10000,306
59.37827196,IP A,IP B,17,,,6263,10000,306
59.38409386,IP A,IP B,17,,,6263,10000,306
59.38431464,IP A,IP B,17,,,6263,10000,306
59.38989172,IP A,IP B,17,,,6263,10000,113
59.39039866,IP A,IP B,6,8864,22,,,66
59.39051473,IP A,IP B,17,,,6263,10000,306
59.39581446,IP A,IP B,17,,,6263,10000,306
59.40188043,IP A,IP B,17,,,6263,10000,306
59.40763769,IP A,IP B,17,,,6263,10000,113
59.40822864,IP A,IP B,17,,,6263,10000,306
59.41378055,IP A,IP B,17,,,6263,10000,306
59.41405859,IP A,IP B,17,,,6263,10000,306
59.41875862,IP A,IP B,17,,,6263,10000,306
59.42473906,IP A,IP B,17,,,6263,10000,113
59.42516458,IP A,IP B,17,,,6263,10000,306
59.43099362,IP A,IP B,17,,,6263,10000,306
59.43654661,IP A,IP B,17,,,6263,10000,306
59.44206145,IP A,IP B,17,,,6263,10000,306
59.44787951,IP A,IP B,17,,,6263,10000,113
59.44810408,IP A,IP B,17,,,6263,10000,306
59.44845019,IP A,IP B,17,,,6263,10000,306
59.4528825,IP A,IP B,17,,,6263,10000,306
59.45315812,IP B,IP A,17,,,10000,6263,106
59.45868997,IP A,IP B,17,,,6263,10000,306
59.46451839,IP A,IP B,17,,,6263,10000,306
59.47030768,IP A,IP B,17,,,6263,10000,113
59.4709098,IP A,IP B,17,,,6263,10000,306
59.47587102,IP A,IP B,17,,,6263,10000,306
59.48140802,IP A,IP B,17,,,6263,10000,306
59.48170663,IP A,IP B,17,,,6263,10000,306
59.48723506,IP A,IP B,17,,,6263,10000,113
59.48780422,IP A,IP B,17,,,6263,10000,306
59.49311105,IP A,IP B,17,,,6263,10000,306
59.49862698,IP A,IP B,17,,,6263,10000,306
59.50387465,IP A,IP B,17,,,6263,10000,306
59.50904956,IP A,IP B,17,,,6263,10000,113
59.5096401,IP A,IP B,17,,,6263,10000,306
59.51521533,IP A,IP B,17,,,6263,10000,306
59.52100201,IP A,IP B,17,,,6263,10000,306
59.52124213,IP A,IP B,17,,,6263,10000,306
59.52687787,IP A,IP B,17,,,6263,10000,113
59.52720113,IP A,IP B,17,,,6263,10000,306
59.53277031,IP A,IP B,17,,,6263,10000,306
59.53827995,IP A,IP B,17,,,6263,10000,306
59.54355721,IP A,IP B,17,,,6263,10000,306
59.54931102,IP A,IP B,17,,,6263,10000,113
59.54986082,IP A,IP B,17,,,6263,10000,306
59.55827849,IP A,IP B,17,,,6263,10000,306
59.55829712,IP A,IP B,17,,,6263,10000,306
59.55857001,IP B,IP A,17,,,10000,6263,106
59.56099016,IP A,IP B,17,,,6263,10000,306
59.566131,IP A,IP B,17,,,6263,10000,113
59.5667526,IP A,IP B,17,,,6263,10000,306
59.56714263,IP B,IP A,17,,,10000,6263,142
59.57196924,IP A,IP B,17,,,6263,10000,306
59.57747542,IP A,IP B,17,,,6263,10000,306
